"Open Houses","Change Date","Change Type","Photo","MLS","AR","Type","S","Address","City","BR","Baths(FTHQ)","SqFt","LP $/SqFt","LP","SP","HOD","Lot Sz","YB","DOM"
"","08/01/2025","Leased","8","IG25138899MR","1543","LSE","LD","1248  W Stoneridge CT #8","ONTARIO","1","1.00 (1 0 0 0)","600","$2.75","$1,650","$1,650","$0.00","15,300","1958","37"
"","07/29/2025","Leased","33","IG25141132MR","1543","LSE","LD","1000   Tangent privado 302  ","ONTARIO","3","2.00 (2 0 0 0)","1,557","$1.93","$3,000","$3,000","","1,557","2024","36"
"","08/17/2025","Leased","24","IG25179760MR","1627","LSE","LD","8990   19th ST #423","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","925","$2.32","$2,150","$2,150","","1,000","1981","8"
"","07/11/2025","Leased","13","IV25106395MR","1627","LSE","LD","9882   Arrow  #2","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,208","$2.40","$2,900","$2,900","","1,208","1993","59"
"","07/29/2025","Leased","10","IV25157856MR","1455","LSE","LD","4524   Donner CT ","MONTCLAIR","2","1.00 (1 0 0 0)","977","$2.35","$2,300","$2,100","","630","1980","10"
"","08/31/2025","Leased","26","IV25160466MR","1795","LSE","LD","1500   Amsterdam CT ","UPLAND","3","3.00 (2 0 1 0)","1,504","$2.12","$3,190","$3,190","","1,029","2009","41"
"","08/24/2025","Leased","34","IV25164716MR","1543","LSE","LD","1031  S Palmetto AVE #J8","ONTARIO","2","3.00 (2 0 1 0)","1,107","$2.30","$2,550","$2,550","","1,107","1983","26"
"","09/05/2025","Leased","18","IV25178409MR","1627","LSE","LD","7876   Portola RD ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,037","$2.60","$2,700","$2,700","","2,000","1985","11"
"","08/28/2025","Leased","15","IV25184338MR","1543","LSE","LD","2321  S Magnolia AVE ","ONTARIO","2","3.00 (2 0 1 0)","1,146","$2.18","$2,500","$2,500","","1,146","1983","3"
"","09/22/2025","Leased","27","IV25194601MR","1627","LSE","LD","8550   San Jacinto CT ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,231","$2.52","$3,100","$3,100","","2,000","1987","8"
"","08/01/2025","Leased","16","OC25093303MR","1627","LSE","LD","10541   Wilding DR ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,443","$2.08","$3,000","$3,000","","800","2019","54"
"","07/31/2025","Leased","74","OC25126718MR","469","LSE","LD","2709   Daybreak LN ","POMONA","2","3.00 (2 0 1 0)","1,070","$2.76","$2,950","$3,200","","28,121","2016","27"
"","07/23/2025","Leased","20","OC25129069MR","469","LSE","LD","2734   Valor LN ","POMONA","4","4.00 (3 0 1 0)","2,110","$2.18","$4,600","$4,600","","19,742","2016","42"
"","07/29/2025","Leased","19","OC25133908MR","1543","LSE","LD","4199  E Circle Paseo  #204","ONTARIO","2","2.00 (2 0 0 0)","956","$3.09","$2,950","$2,950","","956","2024","45"
"","07/05/2025","Leased","61","OC25135655MR","487","LSE","LD","115   Fayette CT ","CLAREMONT","3","3.00 (2 0 1 0)","1,538","$2.21","$3,400","$3,400","$277.00","17,049","2023","10"
"","07/14/2025","Leased","9","OC25136186MR","469","LSE","LD","165   2nd street ","POMONA","1","1.00 (1 0 0 0)","700","$2.79","$1,950","$2,050","$0.00","3,000","2020","26"
"","07/22/2025","Leased","43","OC25156073MR","1627","LSE","LD","11047   Wander Drive ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,002","$2.94","$2,950","$2,950","$430.00","","2022","2"
"","08/15/2025","Leased","19","OC25180248MR","1795","LSE","LD","1651   Coral Bells Place  ","UPLAND","3","3.00 (2 0 1 0)","1,741","$1.98","$3,450","$3,450","","","2022","5"
"","08/24/2025","Leased","1","OC25189747MR","1627","LSE","LD","8288   Chappellet PL ","RANCHO CUCAMONGA","2","3.00 (2 0 1 0)","996","$2.11","$2,100","$2,100","","1,050","1989","3"
"","07/10/2025","Leased","45","P1-22626PF","487","LSE","LD","247   Averett CT ","CLAREMONT","3","3.00 (2 1 0 0)","1,495","$2.41","$3,600","$3,600","$0.00","15,820","2024","27"
"","08/01/2025","Leased","16","PW25114200MR","469","LSE","LD","1081  E Grand AVE #20","POMONA","3","3.00 (2 0 1 0)","1,350","$2.15","$2,900","$2,900","$0.00","75,700","1991","62"
"","08/29/2025","Leased","11","PW25141653MR","1543","LSE","LD","5351  W Maitland ST ","ONTARIO","2","1.00 (1 0 0 0)","740","$3.38","$2,500","$2,500","$0.00","7,423","1926","66"
"","09/01/2025","Leased","25","PW25166763MR","1795","LSE","LD","1021   Pebble Beach DR ","UPLAND","3","2.00 (2 0 0 0)","1,575","$2.10","$3,300","$3,300","","2,128","1982","9"
"","08/31/2025","Leased","38","PW25168152MR","1543","LSE","LD","926  W Philadelphia ST #26","ONTARIO","2","3.00 (2 0 1 0)","932","$2.47","$2,300","$2,300","","932","1990","13"
"","09/10/2025","Leased","18","PW25184471MR","1543","LSE","LD","1939  E Yale ST #17","ONTARIO","2","3.00 (2 0 1 0)","1,163","$2.24","$2,600","$2,600","","1,268","1980","10"
"","09/11/2025","Leased","28","PW25187449MR","1543","LSE","LD","3028  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,580","$1.90","$3,000","$3,000","$170.00","1,580","2016","22"
"","08/05/2025","Leased","24","RS25124499MR","1627","LSE","LD","8653   Calle Del Prado  ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,050","$2.38","$2,500","$2,100","","8,100","1976","63"
"","07/25/2025","Leased","17","SW25129758MR","469","LSE","LD","676   Parkwood LN ","POMONA","3","2.00 (2 0 0 0)","1,423","$2.04","$2,900","$2,900","$440.00","1,733","1978","26"
"","07/14/2025","Leased","16","TR25090856MR","1543","LSE","LD","1405  N Grove AVE #H","ONTARIO","2","2.00 (2 0 0 0)","1,000","$2.20","$2,195","$2,195","$0.00","17,325","1992","77"
"","08/28/2025","Leased","1","TR25093772MR","1543","LSE","LD","1206  S Cypress AVE #B","ONTARIO","3","3.00 (2 0 1 0)","1,512","$1.85","$2,800","$2,800","","1,512","1981","121"
"","08/25/2025","Leased","12","TR25099604MR","1795","LSE","LD","2025   Divine Arroyo  ","UPLAND","4","3.00 (3 0 0 0)","1,970","$1.93","$3,800","$3,800","","2,100","2023","108"
"","07/22/2025","Leased","23","TR25102317MR","469","LSE","LD","961  E Phillips BLVD #6","POMONA","3","3.00 (3 0 0 0)","2,000","$1.60","$3,200","$3,300","$0.00","38,711","2022","69"
"","08/15/2025","Leased","27","TR25105677MR","1627","LSE","LD","10151   Arrow  #40","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","973","$2.00","$1,950","$1,950","","973","1986","45"
"","07/11/2025","Leased","15","TR25112701MR","1795","LSE","LD","384  N 9th AVE ","UPLAND","1","1.00 (1 0 0 0)","900","$1.99","$1,795","$1,795","$0.00","14,100","1982","51"
"","07/11/2025","Leased","1","TR25114996MR","1627","LSE","LD","11253   Terra Vista  #D","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,417","$2.10","$2,975","$2,950","","3,572","1994","47"
"","08/11/2025","Leased","49","TR25122770MR","1627","LSE","LD","9513   Retreat PL ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,528","$2.39","$3,650","$3,650","","1,528","2021","16"
"","07/24/2025","Leased","37","TR25125979MR","1627","LSE","LD","8542   Cava Dr ","RANCHO CUCAMONGA","4","3.00 (2 0 1 0)","1,848","$1.81","$3,350","$3,350","","2,874","2014","47"
"","07/25/2025","Leased","17","TR25130368MR","1627","LSE","LD","8660   Calle Del Prado  ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","800","$2.94","$2,350","$2,350","$0.00","1,000","1976","44"
"","07/15/2025","Leased","22","TR25132940MR","1627","LSE","LD","9377   Culinary  ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,793","$1.84","$3,300","$3,300","","2,000","2013","25"
"","08/09/2025","Leased","7","TR25138390MR","469","LSE","LD","648   Abbey LN ","POMONA","2","1.00 (1 0 0 0)","850","$2.59","$2,200","$2,200","$0.00","7,809","1962","49"
"","08/26/2025","Leased","7","TR25138555MR","469","LSE","LD","964  E 7th ST ","POMONA","1","1.00 (0 1 0 0)","750","$2.47","$1,850","$1,850","$0.00","13,094","1946","63"
"","07/23/2025","Leased","30","TR25143075MR","1627","LSE","LD","8054   Cresta Bella RD ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,898","$1.69","$3,200","$3,200","","2,000","2014","28"
"","08/04/2025","Leased","35","TR25143079MR","1627","LSE","LD","9870   Paloma  ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,480","$1.99","$2,950","$2,950","","2,000","1984","36"
"","09/05/2025","Leased","10","TR25143129MR","1795","LSE","LD","1439   Prairie Rose Lane ","UPLAND","3","3.00 (2 0 1 0)","1,572","$2.04","$3,200","$3,200","","","2024","68"
"","08/05/2025","Leased","18","TR25143989MR","1543","LSE","LD","1405  N Grove AVE #A","ONTARIO","2","2.00 (2 0 0 0)","1,000","$2.20","$2,195","$2,195","$0.00","17,325","1992","35"
"","07/10/2025","Leased","17","TR25144036MR","1543","LSE","LD","1026  W Granada CT #7","ONTARIO","1","1.00 (1 0 0 0)","1,000","$1.60","$1,595","$1,595","$0.00","24,160","1959","11"
"","08/16/2025","Leased","35","TR25146088MR","1795","LSE","LD","189   Olive AVE ","UPLAND","2","3.00 (3 0 0 0)","1,365","$2.20","$3,000","$2,950","","672","2015","42"
"","07/25/2025","Leased","26","TR25153888MR","469","LSE","LD","960  E Bonita AVE #58","POMONA","2","2.00 (2 0 0 0)","955","$2.40","$2,295","$2,295","","354,990","1979","12"
"","08/18/2025","Leased","26","TR25158706MR","1627","LSE","LD","7386   Greenhaven Ave #40  ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,400","$2.07","$2,900","$2,900","$0.00","3,000","1977","32"
"","08/29/2025","Leased","17","TR25163197MR","1543","LSE","LD","1016  W El Morado CT #C","ONTARIO","2","1.00 (1 0 0 0)","900","$2.42","$2,180","$25,200","$0.00","8,778","1962","40"
"","08/12/2025","Leased","31","TR25166747MR","469","LSE","LD","1413   Girona DR ","POMONA","4","3.00 (3 0 0 0)","1,775","$2.20","$3,900","$3,900","","24,476","2018","19"
"","08/26/2025","Leased","27","TR25167972MR","1455","LSE","LD","9384   Round Up DR #F","MONTCLAIR","2","2.00 (1 0 1 0)","1,065","$2.44","$2,600","$2,450","","925","1980","27"
"","08/07/2025","Leased","17","TR25168045MR","1543","LSE","LD","937  E Deodar ST #6","ONTARIO","2","2.00 (2 0 0 0)","1,000","$2.20","$2,195","$2,195","$0.00","22,081","1992","6"
"","08/30/2025","Leased","10","TR25168622MR","1543","LSE","LD","2046  S Bon View AVE #G","ONTARIO","3","3.00 (2 0 1 0)","1,460","$1.88","$2,750","$2,750","","4,000","1983","28"
"","08/21/2025","Leased","15","TR25172723MR","1543","LSE","LD","1016  W El Morado CT #A","ONTARIO","2","2.00 (2 0 0 0)","900","$2.33","$2,100","$2,050","$0.00","8,778","1962","21"
"","08/19/2025","Leased","16","TR25172759MR","1543","LSE","LD","1016  W El Morado CT #B","ONTARIO","2","1.00 (1 0 0 0)","860","$2.33","$2,000","$2,000","$0.00","8,778","1962","18"
"","08/12/2025","Leased","1","TR25173917MR","1543","LSE","LD","2321  S Magnolia AVE #6E","ONTARIO","2","3.00 (2 0 1 0)","1,146","$2.09","$2,395","$2,395","","1,146","1982","0"
"","09/05/2025","Leased","1","TR25175445MR","1627","LSE","LD","9690   Aire PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,002","$3.09","$3,100","$3,000","","","2022","24"
"","09/07/2025","Leased","8","TR25176111MR","469","LSE","LD","687   Karesh AVE #5","POMONA","2","1.00 (1 0 0 0)","650","$3.08","$2,000","$1,900","$0.00","7,215","1960","32"
"","08/30/2025","Leased","18","TR25176900MR","1543","LSE","LD","1726  E G  #A","ONTARIO","2","3.00 (2 0 1 0)","1,111","$2.21","$2,450","$2,450","","1,250","1984","19"
"","08/19/2025","Leased","26","TR25178181MR","469","LSE","LD","960  E Bonita AVE #58","POMONA","2","2.00 (2 0 0 0)","955","$2.40","$2,295","$2,295","","354,990","1979","10"
"","08/30/2025","Leased","11","TR25186574MR","469","LSE","LD","921  E Sixth ST ","POMONA","2","1.00 (1 0 0 0)","550","$3.64","$2,000","$2,000","$0.00","7,000","2025","7"
"","09/23/2025","Leased","1","TR25187888MR","469","LSE","LD","1523   Ledgestone LN ","POMONA","3","3.00 (3 0 0 0)","1,616","$1.73","$2,800","$2,800","$0.00","38,325","2006","20"
"","07/13/2025","Leased","1","WS25122025MR","469","LSE","LD","102   Hudson  ","POMONA","4","4.00 (3 0 1 0)","1,631","$2.15","$3,500","$3,500","","","2025","0"
"","09/12/2025","Leased","15","WS25139434MR","1543","LSE","LD","3513   Indigo privado  ","ONTARIO","3","4.00 (1 1 2 0)","1,645","$2.28","$3,750","$3,750","","","2025","31"
"","09/12/2025","Leased","15","WS25147908MR","1543","LSE","LD","3525   Indigo privado  ","ONTARIO","3","3.00 (1 1 1 0)","1,645","$2.28","$3,750","$3,750","","","2025","23"
"","09/12/2025","Leased","12","WS25152138MR","1627","LSE","LD","8863   San Bernardino RD #3","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","850","$2.53","$2,150","$2,150","$0.00","9,600","1966","48"
"","08/27/2025","Leased","9","WS25155333MR","1627","LSE","LD","8863   San Bernardino RD #5","RANCHO CUCAMONGA","0","1.00 (1 0 0 0)","200","$8","$1,600","$1,600","$0.00","9,600","1966","26"
"","09/23/2025","Leased","18","WS25178703MR","487","LSE","LD","613  S Indian Hill BLVD #A","CLAREMONT","2","2.00 (2 0 0 0)","1,088","$2.48","$2,700","$2,700","","2,224","1962","32"
